T388: Car appeared at 47260, not in range
T388: Car appeared at 47384, not in range
T389: Car appeared at 47815, not in range
T389: Car left station 47500
T391: Car appeared at 47610, not in range
T392: Car appeared at 47577, not in range
T392: Car from 47490 arrived at station 47500 and entered queue
T392: Car from 47490 began charging at station 47500 for 25 minutes
T393: Car appeared at 47374, not in range
T394: Car appeared at 47360, not in range
T394: Car appeared at 47750, not in range
T395: Car appeared at 47720, not in range
T396: Car appeared at 47520, driving for 14 mins to 47500
T396: Car appeared at 47550, not in range
T396: Car appeared at 47602, not in range
T396: Car from 47534 arrived at station 47500 and entered queue
T396: Car from 47534 began charging at station 47500 for 13 minutes
T397: Car appeared at 47325, not in range
T397: Car appeared at 47480, driving for 22 mins to 47500
T398: Car appeared at 47410, not in range
T398: Car appeared at 47570, not in range
T398: Car appeared at 47776, not in range
T398: Car left station 47500
T399: Car appeared at 47688, not in range
T399: Car appeared at 47810, not in range
T400: Car appeared at 47400, not in range
T400: Car from 47534 arrived at station 47500 and entered queue
T400: Car from 47534 began charging at station 47500 for 16 minutes
T401: Car appeared at 47335, not in range
T401: Car appeared at 47560, not in range
T401: Car appeared at 47610, not in range
T402: Car appeared at 47573, not in range
T402: Car appeared at 47578, not in range
T402: Car appeared at 47604, not in range
T402: Car left station 47500
T403: Car appeared at 47602, not in range
T403: Car appeared at 47604, not in range
T404: Car appeared at 47578, not in range
T404: Car from 47480 arrived at station 47500 and entered queue
T404: Car from 47480 began charging at station 47500 for 18 minutes
T404: Car from 47534 arrived at station 47500 and entered queue
T404: Car from 47534 began charging at station 47500 for 20 minutes
T405: Car appeared at 47300, not in range
T406: Car appeared at 47325, not in range
T406: Car appeared at 47450, not in range
T406: Car appeared at 47710, not in range
T406: Car appeared at 47810, not in range
T408: Car left station 47500
T409: Car appeared at 47725, not in range
T409: Car left station 47500
T410: Car appeared at 47800, not in range
T410: Car from 47520 arrived at station 47500 and entered queue
T410: Car from 47520 began charging at station 47500 for 30 minutes
T411: Car appeared at 47410, not in range
T411: Car appeared at 47760, not in range
T411: Car appeared at 47823, not in range
T412: Car appeared at 47413, not in range
T412: Car appeared at 47580, not in range
T412: Car appeared at 47784, not in range
T412: Car appeared at 47820, not in range
T413: Car appeared at 47594, not in range
T413: Car appeared at 47700, not in range
T413: Car appeared at 47720, not in range
T414: Car appeared at 47325, not in range
T414: Car appeared at 47410, not in range
T414: Car appeared at 47415, not in range
T414: Car appeared at 47470, driving for 24 mins to 47500
T414: Car appeared at 47520, driving for 14 mins to 47500
T414: Car appeared at 47594, not in range
T415: Car appeared at 47494, driving for 7 mins to 47500
T416: Car appeared at 47445, not in range
T416: Car left station 47500
T417: Car appeared at 47390, not in range
T417: Car appeared at 47604, not in range
T417: Car appeared at 47725, not in range
T417: Car appeared at 47784, not in range
T417: Car left station 47500
T418: Car appeared at 47573, not in range
T418: Car appeared at 47578, not in range
T418: Car appeared at 47682, not in range
T419: Car appeared at 47410, not in range
T419: Car appeared at 47540, not in range
T419: Car appeared at 47700, not in range
T419: Car from 47480 arrived at station 47500 and entered queue
T419: Car from 47480 began charging at station 47500 for 21 minutes
T420: Car appeared at 47590, not in range
T420: Car appeared at 47602, not in range
T420: Car appeared at 47720, not in range
T420: Car appeared at 47796, not in range
T421: Car appeared at 47555, not in range
T421: Car appeared at 47610, not in range
T422: Car appeared at 47520, driving for 14 mins to 47500
T422: Car appeared at 47610, not in range
T422: Car left station 47500
T422: Car from 47494 arrived at station 47500 and entered queue
T422: Car from 47494 began charging at station 47500 for 16 minutes
T423: Car appeared at 47790, not in range
T423: Car appeared at 47810, not in range
T424: Car appeared at 47578, not in range
T424: Car left station 47500
T425: Car appeared at 47604, not in range
T425: Car appeared at 48000, not in range
T426: Car appeared at 47826, not in range
T427: Car appeared at 47700, not in range
T427: Car appeared at 47786, not in range
T427: Car appeared at 47805, not in range
T428: Car appeared at 47420, not in range
T428: Car appeared at 47590, not in range
T428: Car appeared at 47610, not in range
T428: Car from 47520 arrived at station 47500 and entered queue
T428: Car from 47520 began charging at station 47500 for 18 minutes
T430: Car appeared at 47560, not in range
T430: Car appeared at 47688, not in range
T431: Car appeared at 47350, not in range
T431: Car appeared at 47384, not in range
T431: Car appeared at 47715, not in range
T432: Car appeared at 47566, not in range
T432: Car appeared at 47700, not in range
T434: Car appeared at 47688, not in range
T435: Car appeared at 47590, not in range
T435: Car appeared at 47720, not in range
T435: Car appeared at 47950, not in range
T436: Car from 47520 arrived at station 47500 and entered queue
T436: Car from 47520 began charging at station 47500 for 30 minutes
T437: Car appeared at 47490, driving for 12 mins to 47500
T438: Car appeared at 47250, not in range
T438: Car appeared at 47500, driving for 0 mins to 47500
T438: Car appeared at 47602, not in range
T438: Car appeared at 47793, not in range
T438: Car left station 47500
T438: Car from 47470 arrived at station 47500 and entered queue
T438: Car from 47470 began charging at station 47500 for 24 minutes
T438: Car from 47500 arrived at station 47500 and entered queue
T438: Car from 47500 began charging at station 47500 for 20 minutes
T439: Car appeared at 47540, not in range
T440: Car left station 47500
T440: Car left station 47500
T441: Car appeared at 47550, not in range
T441: Car appeared at 47575, not in range
T441: Car appeared at 47725, not in range
T442: Car appeared at 47500, driving for 0 mins to 47500
T442: Car appeared at 47570, not in range
T442: Car from 47500 arrived at station 47500 and entered queue
T442: Car from 47500 began charging at station 47500 for 19 minutes
T443: Car appeared at 47578, not in range
T443: Car appeared at 47580, not in range
T444: Car appeared at 47520, driving for 14 mins to 47500
T444: Car appeared at 47700, not in range
T446: Car appeared at 47354, not in range
T446: Car appeared at 47815, not in range
T446: Car left station 47500
T447: Car appeared at 47417, not in range
T447: Car appeared at 47688, not in range
T447: Car appeared at 47776, not in range
T448: Car appeared at 47575, not in range
T448: Car appeared at 47776, not in range
T448: Car appeared at 47784, not in range
T449: Car appeared at 47682, not in range
T449: Car appeared at 47845, not in range
T449: Car from 47490 arrived at station 47500 and entered queue
T449: Car from 47490 began charging at station 47500 for 26 minutes
T450: Car appeared at 47500, driving for 0 mins to 47500
T450: Car appeared at 47604, not in range
T450: Car from 47500 arrived at station 47500 and entered queue
T450: Car from 47500 began charging at station 47500 for 17 minutes
T451: Car appeared at 47350, not in range
T451: Car appeared at 47578, not in range
T451: Car appeared at 47784, not in range
T452: Car appeared at 47580, not in range
T452: Car appeared at 47610, not in range
T453: Car appeared at 47688, not in range
T454: Car appeared at 47420, not in range
T454: Car appeared at 47800, not in range
T455: Car appeared at 47534, driving for 21 mins to 47500
T455: Car appeared at 47688, not in range
T457: Car appeared at 47805, not in range
T458: Car appeared at 47470, driving for 24 mins to 47500
T458: Car appeared at 47530, driving for 18 mins to 47500
T458: Car appeared at 47540, not in range
T458: Car appeared at 47573, not in range
T458: Car left station 47500
T458: Car from 47520 arrived at station 47500 and entered queue
T458: Car from 47520 began charging at station 47500 for 10 minutes
T460: Car appeared at 47580, not in range
T461: Car appeared at 47602, not in range
T461: Car left station 47500
T462: Car appeared at 47555, not in range
T462: Car left station 47500
T463: Car appeared at 47384, not in range
T464: Car appeared at 47610, not in range
T464: Car appeared at 47682, not in range
T464: Car appeared at 47688, not in range
T464: Car appeared at 47720, not in range
T466: Car appeared at 47700, not in range
T466: Car appeared at 47745, not in range
T466: Car left station 47500
T467: Car appeared at 47688, not in range
T467: Car left station 47500
T468: Car appeared at 47400, not in range
T468: Car appeared at 47725, not in range
T468: Car left station 47500
T469: Car appeared at 47682, not in range
T470: Car appeared at 47330, not in range
T470: Car appeared at 47604, not in range
T470: Car appeared at 47610, not in range
T470: Car appeared at 47725, not in range
T471: Car appeared at 47602, not in range
T471: Car appeared at 47604, not in range
T472: Car appeared at 47604, not in range
T473: Car appeared at 47550, not in range
T473: Car appeared at 47580, not in range
T474: Car appeared at 47445, not in range
T474: Car appeared at 47510, driving for 7 mins to 47500
T474: Car appeared at 47530, driving for 18 mins to 47500
T474: Car appeared at 47745, not in range
T474: Car appeared at 47796, not in range
T475: Car appeared at 47435, not in range
T475: Car appeared at 47745, not in range
T475: Car left station 47500
T476: Car appeared at 47425, not in range
T476: Car appeared at 47602, not in range
T476: Car from 47534 arrived at station 47500 and entered queue
T476: Car from 47534 began charging at station 47500 for 16 minutes
T476: Car from 47530 arrived at station 47500 and entered queue
T476: Car from 47530 began charging at station 47500 for 18 minutes
T477: Car appeared at 47610, not in range
T477: Car appeared at 47725, not in range
T478: Car appeared at 47320, not in range
T478: Car appeared at 47793, not in range
T478: Car appeared at 47796, not in range
T479: Car appeared at 47445, not in range
T479: Car appeared at 47520, driving for 14 mins to 47500
T479: Car appeared at 47540, not in range
T479: Car appeared at 47594, not in range
T479: Car appeared at 47688, not in range
T479: Car appeared at 47715, not in range
T480: Car appeared at 47410, not in range
T480: Car appeared at 47760, not in range
T481: Car appeared at 47300, not in range
T481: Car appeared at 47430, not in range
T481: Car appeared at 47577, not in range
T481: Car from 47510 arrived at station 47500 and entered queue
T481: Car from 47510 began charging at station 47500 for 22 minutes
T482: Car appeared at 47470, driving for 24 mins to 47500
T482: Car appeared at 47700, not in range
T482: Car from 47470 arrived at station 47500 and entered queue
T482: Car from 47470 began charging at station 47500 for 18 minutes
T483: Car appeared at 47590, not in range
T483: Car appeared at 47828, not in range
T484: Car appeared at 47720, not in range
T484: Car appeared at 48010, not in range
T485: Car appeared at 47534, driving for 21 mins to 47500
T486: Car appeared at 47425, not in range
T486: Car appeared at 47810, not in range
T488: Car appeared at 47430, not in range
T488: Car appeared at 47682, not in range
T488: Car appeared at 47790, not in range
T489: Car appeared at 47390, not in range
T489: Car appeared at 47602, not in range
T489: Car appeared at 47745, not in range
T489: Car appeared at 47810, not in range
T489: Car appeared at 47815, not in range
T490: Car appeared at 47384, not in range
T490: Car appeared at 47823, not in range
T491: Car appeared at 47602, not in range
T491: Car appeared at 47688, not in range
T491: Car appeared at 47815, not in range
T492: Car appeared at 47425, not in range
T492: Car appeared at 47780, not in range
T492: Car left station 47500
T492: Car from 47530 arrived at station 47500 and entered queue
T492: Car from 47530 began charging at station 47500 for 23 minutes
T493: Car appeared at 47560, not in range
T493: Car appeared at 47573, not in range
T493: Car from 47520 arrived at station 47500 and entered queue
T493: Car from 47520 began charging at station 47500 for 21 minutes
T494: Car appeared at 47520, driving for 14 mins to 47500
T494: Car appeared at 47610, not in range
T494: Car appeared at 47793, not in range
T494: Car left station 47500
T495: Car appeared at 47420, not in range
T495: Car appeared at 47550, not in range
T495: Car appeared at 47580, not in range
T496: Car appeared at 47810, not in range
T497: Car appeared at 47796, not in range
T498: Car appeared at 47430, not in range
T498: Car appeared at 47480, driving for 22 mins to 47500
T499: Car appeared at 47325, not in range
T500: Car appeared at 47230, not in range
T500: Car appeared at 47480, driving for 22 mins to 47500
T500: Car left station 47500
T501: Car appeared at 47602, not in range
T502: Car appeared at 47578, not in range
T503: Car appeared at 47688, not in range
T503: Car appeared at 47810, not in range
T503: Car left station 47500
T504: Car appeared at 47566, not in range
T505: Car appeared at 47745, not in range
T506: Car appeared at 47780, not in range
T506: Car from 47470 arrived at station 47500 and entered queue
T506: Car from 47470 began charging at station 47500 for 19 minutes
T506: Car from 47534 arrived at station 47500 and entered queue
T506: Car from 47534 began charging at station 47500 for 17 minutes
T507: Car appeared at 47540, not in range
T507: Car appeared at 47780, not in range
T508: Car appeared at 47815, not in range
T508: Car from 47520 arrived at station 47500 and entered queue
T508: Car from 47520 began charging at station 47500 for 23 minutes
T509: Car appeared at 47570, not in range
T509: Car appeared at 47840, not in range
T510: Car appeared at 47245, not in range
T510: Car appeared at 47560, not in range
T510: Car appeared at 47580, not in range
T511: Car appeared at 47435, not in range
T511: Car appeared at 47725, not in range
T511: Car appeared at 47820, not in range
T512: Car appeared at 47560, not in range
T512: Car appeared at 47602, not in range
T513: Car appeared at 47602, not in range
T513: Car appeared at 47750, not in range
T514: Car appeared at 47578, not in range
T514: Car left station 47500
T515: Car appeared at 47682, not in range
T515: Car left station 47500
T516: Car appeared at 47435, not in range
T516: Car appeared at 47500, driving for 0 mins to 47500
T516: Car from 47500 arrived at station 47500 and entered queue
T516: Car from 47500 began charging at station 47500 for 19 minutes
T517: Car appeared at 47688, not in range
T517: Car appeared at 47725, not in range
T518: Car appeared at 47578, not in range
T518: Car appeared at 47815, not in range
T519: Car appeared at 47688, not in range
T519: Car appeared at 47725, not in range
T520: Car appeared at 47450, not in range
T520: Car appeared at 47780, not in range
T520: Car appeared at 48010, not in range
T520: Car from 47480 arrived at station 47500 and entered queue
T520: Car from 47480 began charging at station 47500 for 15 minutes
T521: Car appeared at 47210, not in range
T521: Car appeared at 47410, not in range
T521: Car appeared at 47540, not in range
T521: Car appeared at 47823, not in range
T522: Car appeared at 47577, not in range
T522: Car from 47480 arrived at station 47500 and entered queue
T522: Car from 47480 began charging at station 47500 for 16 minutes
T523: Car appeared at 47445, not in range
T523: Car appeared at 47550, not in range
T523: Car appeared at 47700, not in range
T523: Car appeared at 47790, not in range
T523: Car left station 47500
T524: Car appeared at 47720, not in range
T525: Car appeared at 47828, not in range
T525: Car left station 47500
T526: Car appeared at 47330, not in range
T526: Car appeared at 47555, not in range
T526: Car appeared at 47577, not in range
T526: Car appeared at 47594, not in range
T526: Car appeared at 47805, not in range
T526: Car appeared at 47890, not in range
T527: Car appeared at 47320, not in range
T527: Car appeared at 47460, not in range
T527: Car appeared at 47573, not in range
T527: Car appeared at 47850, not in range
T528: Car appeared at 47430, not in range
T528: Car appeared at 47800, not in range
T528: Car appeared at 48000, not in range
T529: Car appeared at 47384, not in range
T529: Car appeared at 47590, not in range
T529: Car appeared at 47594, not in range
T530: Car appeared at 47590, not in range
T531: Car appeared at 47380, not in range
T531: Car appeared at 47590, not in range
T531: Car appeared at 47720, not in range
T531: Car left station 47500
T533: Car appeared at 47715, not in range
T533: Car appeared at 47750, not in range
T533: Car appeared at 47820, not in range
T534: Car appeared at 47280, not in range
T534: Car appeared at 47534, driving for 21 mins to 47500
T535: Car appeared at 47325, not in range
T535: Car appeared at 47420, not in range
T535: Car appeared at 47776, not in range
T535: Car appeared at 47826, not in range
T535: Car left station 47500
T535: Car left station 47500
T536: Car appeared at 47450, not in range
T536: Car appeared at 47760, not in range
T536: Car appeared at 47784, not in range
T537: Car appeared at 47413, not in range
T538: Car appeared at 47560, not in range
T538: Car appeared at 47580, not in range
T538: Car left station 47500
T539: Car appeared at 47578, not in range
T540: Car appeared at 47715, not in range
T540: Car appeared at 47880, not in range
T541: Car appeared at 47602, not in range
T542: Car appeared at 47420, not in range
T542: Car appeared at 47578, not in range
T542: Car appeared at 47602, not in range
T543: Car appeared at 47425, not in range
T543: Car appeared at 47602, not in range
T543: Car appeared at 47688, not in range
T544: Car appeared at 47555, not in range
T544: Car appeared at 47870, not in range
T545: Car appeared at 47520, driving for 14 mins to 47500
T545: Car appeared at 47575, not in range
T545: Car appeared at 47578, not in range
T545: Car appeared at 47793, not in range
T545: Car appeared at 47845, not in range
T546: Car appeared at 47520, driving for 14 mins to 47500
T546: Car appeared at 47880, not in range
T548: Car appeared at 47245, not in range
T548: Car appeared at 47435, not in range
T548: Car appeared at 47828, not in range
T549: Car appeared at 47540, not in range
T549: Car appeared at 47590, not in range
T549: Car appeared at 47810, not in range
T550: Car appeared at 47590, not in range
T551: Car appeared at 47550, not in range
T551: Car appeared at 47682, not in range
T551: Car appeared at 47823, not in range
T552: Car appeared at 47370, not in range
T552: Car appeared at 47450, not in range
T552: Car appeared at 47590, not in range
T553: Car appeared at 47435, not in range
T553: Car appeared at 47494, driving for 7 mins to 47500
T554: Car appeared at 47470, driving for 24 mins to 47500
T554: Car appeared at 47577, not in range
T554: Car appeared at 47800, not in range
T555: Car appeared at 47745, not in range
T555: Car from 47534 arrived at station 47500 and entered queue
T555: Car from 47534 began charging at station 47500 for 15 minutes
T556: Car appeared at 47322, not in range
T556: Car appeared at 47570, not in range
T557: Car appeared at 47590, not in range
T557: Car appeared at 47796, not in range
T558: Car appeared at 47810, not in range
T559: Car appeared at 47416, not in range
T559: Car from 47520 arrived at station 47500 and entered queue
T559: Car from 47520 began charging at station 47500 for 20 minutes
T560: Car appeared at 47220, not in range
T560: Car appeared at 47410, not in range
T560: Car appeared at 47575, not in range
T560: Car appeared at 47602, not in range
T560: Car from 47520 arrived at station 47500 and entered queue
T560: Car from 47520 began charging at station 47500 for 20 minutes
T560: Car from 47494 arrived at station 47500 and entered queue
T560: Car from 47494 began charging at station 47500 for 20 minutes
T561: Car appeared at 47370, not in range
T561: Car appeared at 47682, not in range
T562: Car appeared at 47330, not in range
T562: Car appeared at 47415, not in range
T562: Car appeared at 47870, not in range
T563: Car appeared at 47460, not in range
T564: Car appeared at 47793, not in range
T565: Car appeared at 47805, not in range
T565: Car appeared at 47850, not in range
T566: Car appeared at 47416, not in range
T566: Car appeared at 47420, not in range
T567: Car appeared at 47384, not in range
T567: Car appeared at 47784, not in range
T567: Car appeared at 48010, not in range
T568: Car appeared at 47805, not in range
T569: Car appeared at 47534, driving for 21 mins to 47500
T569: Car appeared at 47805, not in range
T570: Car appeared at 47410, not in range
T570: Car left station 47500
T571: Car appeared at 47435, not in range
T571: Car appeared at 47560, not in range
T571: Car appeared at 47823, not in range
T573: Car appeared at 47250, not in range
T573: Car appeared at 47570, not in range
T573: Car appeared at 47810, not in range
T573: Car appeared at 47960, not in range
T574: Car appeared at 47322, not in range
T574: Car appeared at 47370, not in range
T574: Car appeared at 47590, not in range
T574: Car appeared at 47805, not in range
T574: Car appeared at 47810, not in range
T576: Car appeared at 47700, not in range
T576: Car appeared at 47815, not in range
T577: Car appeared at 47322, not in range
T577: Car appeared at 47413, not in range
T578: Car appeared at 47560, not in range
T578: Car appeared at 47793, not in range
T578: Car from 47470 arrived at station 47500 and entered queue
T578: Car from 47470 began charging at station 47500 for 22 minutes
T579: Car appeared at 47725, not in range
T579: Car appeared at 47760, not in range
T579: Car appeared at 47826, not in range
T579: Car left station 47500
T580: Car appeared at 47594, not in range
T580: Car appeared at 47602, not in range
T580: Car appeared at 47810, not in range
T580: Car left station 47500
T580: Car left station 47500
T581: Car appeared at 47602, not in range
T581: Car appeared at 47700, not in range
T581: Car appeared at 47823, not in range
T582: Car appeared at 47260, not in range
T582: Car appeared at 47580, not in range
T582: Car appeared at 47682, not in range
T582: Car appeared at 47720, not in range
T584: Car appeared at 47793, not in range
T585: Car appeared at 47780, not in range
T586: Car appeared at 47566, not in range
T586: Car appeared at 47573, not in range
T586: Car appeared at 47602, not in range
T588: Car appeared at 47534, driving for 21 mins to 47500
T588: Car appeared at 47805, not in range
T588: Car appeared at 47980, not in range
T590: Car appeared at 47260, not in range
T590: Car from 47534 arrived at station 47500 and entered queue
T590: Car from 47534 began charging at station 47500 for 30 minutes
T592: Car appeared at 47700, not in range
T593: Car appeared at 47790, not in range
T594: Car appeared at 47534, driving for 21 mins to 47500
T594: Car appeared at 47590, not in range
T594: Car appeared at 47602, not in range
T594: Car appeared at 47823, not in range
T596: Car appeared at 47445, not in range
T596: Car appeared at 47796, not in range
T597: Car appeared at 47725, not in range
T597: Car appeared at 47805, not in range
T598: Car appeared at 47594, not in range
T598: Car appeared at 47770, not in range
T598: Car appeared at 47815, not in range
T599: Car appeared at 47580, not in range
T599: Car appeared at 47688, not in range
T600: Car appeared at 47960, not in range
T600: Car left station 47500
T601: Car appeared at 47210, not in range
T601: Car appeared at 47325, not in range
T601: Car appeared at 47450, not in range
T601: Car appeared at 47580, not in range
T601: Car appeared at 47688, not in range
T601: Car appeared at 47815, not in range
T602: Car appeared at 47450, not in range
T602: Car appeared at 47575, not in range
T602: Car appeared at 47594, not in range
T602: Car appeared at 47810, not in range
T603: Car appeared at 47566, not in range
T603: Car appeared at 47570, not in range
T604: Car appeared at 47580, not in range
T605: Car appeared at 47682, not in range
T605: Car appeared at 47720, not in range
T606: Car appeared at 47577, not in range
T607: Car appeared at 47566, not in range
T607: Car appeared at 47720, not in range
T607: Car appeared at 47805, not in range
T607: Car appeared at 47815, not in range
T608: Car appeared at 47417, not in range
T608: Car appeared at 47725, not in range
T609: Car appeared at 47550, not in range
T609: Car from 47534 arrived at station 47500 and entered queue
T609: Car from 47534 began charging at station 47500 for 17 minutes
T610: Car appeared at 47330, not in range
T610: Car appeared at 47570, not in range
T610: Car appeared at 47688, not in range
T610: Car appeared at 47780, not in range
T610: Car appeared at 47790, not in range
T611: Car appeared at 47322, not in range
T611: Car appeared at 47786, not in range
T612: Car appeared at 47384, not in range
T612: Car appeared at 47410, not in range
T612: Car appeared at 47534, driving for 21 mins to 47500
T612: Car appeared at 47575, not in range
T612: Car appeared at 47780, not in range
T614: Car appeared at 47577, not in range
T615: Car appeared at 47720, not in range
T615: Car from 47534 arrived at station 47500 and entered queue
T615: Car from 47534 began charging at station 47500 for 19 minutes
T616: Car appeared at 47354, not in range
T616: Car appeared at 47415, not in range
T616: Car appeared at 47573, not in range
T616: Car appeared at 47594, not in range
T617: Car appeared at 47570, not in range
T619: Car appeared at 47325, not in range
T619: Car appeared at 47594, not in range
T619: Car appeared at 47682, not in range
T619: Car appeared at 47780, not in range
T619: Car appeared at 47960, not in range
T620: Car appeared at 47220, not in range
T620: Car appeared at 47566, not in range
T620: Car left station 47500
T622: Car appeared at 47575, not in range
T622: Car appeared at 47745, not in range
T623: Car appeared at 47300, not in range
T623: Car appeared at 47354, not in range
T623: Car appeared at 47374, not in range
T623: Car appeared at 47530, driving for 18 mins to 47500
T624: Car appeared at 47440, not in range
T624: Car appeared at 47688, not in range
T625: Car appeared at 47810, not in range
T625: Car appeared at 47820, not in range
T625: Car appeared at 47850, not in range
T626: Car appeared at 47823, not in range
T626: Car appeared at 48010, not in range
T626: Car left station 47500
T628: Car appeared at 47796, not in range
T629: Car appeared at 47750, not in range
T629: Car appeared at 47790, not in range
T629: Car appeared at 47845, not in range
T630: Car appeared at 47415, not in range
T630: Car appeared at 47720, not in range
T630: Car appeared at 47790, not in range
T632: Car appeared at 47540, not in range
T632: Car appeared at 47810, not in range
T633: Car from 47534 arrived at station 47500 and entered queue
T633: Car from 47534 began charging at station 47500 for 24 minutes
T634: Car appeared at 47796, not in range
T634: Car appeared at 47850, not in range
T634: Car left station 47500
T635: Car appeared at 47800, not in range
T636: Car appeared at 47417, not in range
T636: Car appeared at 47420, not in range
T636: Car appeared at 48010, not in range
T637: Car appeared at 47220, not in range
T637: Car appeared at 47805, not in range
T639: Car appeared at 48010, not in range
T640: Car appeared at 47810, not in range
T641: Car appeared at 47230, not in range
T641: Car appeared at 47416, not in range
T641: Car appeared at 47540, not in range
T641: Car from 47530 arrived at station 47500 and entered queue
T641: Car from 47530 began charging at station 47500 for 24 minutes
T642: Car appeared at 47573, not in range
T642: Car appeared at 47720, not in range
T643: Car appeared at 47590, not in range
T644: Car appeared at 47720, not in range
T644: Car appeared at 47800, not in range
T645: Car appeared at 47487, driving for 13 mins to 47500
T645: Car appeared at 47500, driving for 0 mins to 47500
T645: Car appeared at 47682, not in range
T645: Car appeared at 47780, not in range
T645: Car appeared at 47793, not in range
T645: Car from 47500 arrived at station 47500 and entered queue
T645: Car from 47500 began charging at station 47500 for 13 minutes
T646: Car appeared at 47682, not in range
T646: Car appeared at 47760, not in range
T648: Car appeared at 47540, not in range
T649: Car appeared at 47770, not in range
T650: Car appeared at 47330, not in range
T650: Car appeared at 47380, not in range
T652: Car appeared at 47745, not in range
T653: Car appeared at 47770, not in range
T654: Car appeared at 47828, not in range
T655: Car appeared at 47590, not in range
T655: Car appeared at 47602, not in range
T656: Car appeared at 47550, not in range
T657: Car appeared at 47360, not in range
T657: Car appeared at 47425, not in range
T657: Car appeared at 47580, not in range
T657: Car appeared at 47823, not in range
T657: Car appeared at 47828, not in range
T657: Car left station 47500
T658: Car appeared at 47720, not in range
T658: Car appeared at 47784, not in range
T658: Car left station 47500
T658: Car from 47487 arrived at station 47500 and entered queue
T658: Car from 47487 began charging at station 47500 for 15 minutes
T660: Car appeared at 47590, not in range
T661: Car appeared at 47416, not in range
T661: Car appeared at 47950, not in range
T662: Car appeared at 47566, not in range
T662: Car appeared at 47688, not in range
T662: Car appeared at 47796, not in range
T663: Car appeared at 47534, driving for 21 mins to 47500
T663: Car appeared at 47770, not in range
T663: Car appeared at 47776, not in range
T663: Car appeared at 47800, not in range
T663: Car appeared at 47840, not in range
T664: Car appeared at 47250, not in range
T664: Car appeared at 47425, not in range
T664: Car appeared at 47510, driving for 7 mins to 47500
T665: Car appeared at 47590, not in range
T665: Car appeared at 47688, not in range
T665: Car left station 47500
T666: Car appeared at 47688, not in range
T666: Car appeared at 47725, not in range
T667: Car appeared at 47580, not in range
T670: Car appeared at 47540, not in range
T670: Car appeared at 47590, not in range
T671: Car appeared at 47380, not in range
T671: Car appeared at 47815, not in range
T671: Car from 47510 arrived at station 47500 and entered queue
T671: Car from 47510 began charging at station 47500 for 17 minutes
T672: Car appeared at 47530, driving for 18 mins to 47500
T672: Car appeared at 47760, not in range
T673: Car appeared at 47310, not in range
T673: Car appeared at 47776, not in range
T673: Car left station 47500
T675: Car appeared at 47415, not in range
T675: Car appeared at 47435, not in range
T676: Car appeared at 47315, not in range
T676: Car appeared at 47725, not in range
T677: Car appeared at 47384, not in range
T677: Car appeared at 47820, not in range
T679: Car appeared at 47540, not in range
T680: Car appeared at 47350, not in range
T680: Car appeared at 47534, driving for 21 mins to 47500
T680: Car appeared at 47745, not in range
T680: Car appeared at 47784, not in range
T680: Car appeared at 48000, not in range
T682: Car appeared at 47570, not in range
T683: Car appeared at 47425, not in range
T683: Car appeared at 47577, not in range
T683: Car appeared at 47860, not in range
T683: Car appeared at 47870, not in range
T684: Car appeared at 47380, not in range
T684: Car appeared at 47570, not in range
T684: Car from 47534 arrived at station 47500 and entered queue
T684: Car from 47534 began charging at station 47500 for 30 minutes
T685: Car appeared at 47682, not in range
T685: Car appeared at 47786, not in range
T686: Car appeared at 47445, not in range
T686: Car appeared at 47688, not in range
T687: Car appeared at 47413, not in range
T687: Car appeared at 47790, not in range
T687: Car appeared at 47810, not in range
T688: Car left station 47500
T689: Car appeared at 47460, not in range
T689: Car appeared at 47500, driving for 0 mins to 47500
T689: Car appeared at 47575, not in range
T689: Car appeared at 47786, not in range
T689: Car from 47500 arrived at station 47500 and entered queue
T689: Car from 47500 began charging at station 47500 for 18 minutes
T690: Car appeared at 47413, not in range
T690: Car appeared at 47760, not in range
T690: Car appeared at 47776, not in range
T690: Car from 47530 arrived at station 47500 and entered queue
T690: Car from 47530 began charging at station 47500 for 17 minutes
T691: Car appeared at 47420, not in range
T691: Car appeared at 47440, not in range
T691: Car appeared at 47720, not in range
T692: Car appeared at 47415, not in range
T692: Car appeared at 47416, not in range
T692: Car appeared at 47417, not in range
T692: Car appeared at 47566, not in range
T695: Car appeared at 47682, not in range
T696: Car appeared at 47340, not in range
T696: Car appeared at 47682, not in range
T696: Car appeared at 47688, not in range
T696: Car appeared at 47700, not in range
T696: Car appeared at 47870, not in range
T698: Car appeared at 47380, not in range
T698: Car appeared at 47410, not in range
T698: Car appeared at 47435, not in range
T698: Car appeared at 47720, not in range
T698: Car appeared at 47810, not in range
T698: Car appeared at 47815, not in range
T698: Car appeared at 47880, not in range
T699: Car appeared at 47570, not in range
T699: Car appeared at 47688, not in range
T699: Car appeared at 47784, not in range
T699: Car appeared at 47960, not in range
T700: Car appeared at 47570, not in range
T701: Car appeared at 47384, not in range
T701: Car from 47534 arrived at station 47500 and entered queue
T701: Car from 47534 began charging at station 47500 for 30 minutes
T702: Car appeared at 47570, not in range
T702: Car appeared at 47573, not in range
T703: Car appeared at 47770, not in range
T704: Car appeared at 47534, driving for 21 mins to 47500
T704: Car appeared at 47828, not in range
T705: Car appeared at 47360, not in range
T705: Car appeared at 47575, not in range
T705: Car appeared at 47682, not in range
T705: Car appeared at 47860, not in range
